prng_id,sequence_id,seed,cascade_mod125_autocorr,cascade_mod125_entropy,cascade_mod128_autocorr,cascade_mod128_entropy,cascade_mod16_autocorr,cascade_mod16_entropy,cascade_mod256_autocorr,cascade_mod256_entropy,cascade_mod32_autocorr,cascade_mod32_entropy,cascade_mod500_autocorr,cascade_mod500_entropy,cascade_mod64_autocorr,cascade_mod64_entropy,cascade_mod8_autocorr,cascade_mod8_entropy,digit_corr_hundreds_tens,digit_corr_hundreds_units,digit_corr_tens_units,digit_hundreds_change_rate,digit_hundreds_chi2,digit_hundreds_entropy,digit_tens_change_rate,digit_tens_chi2,digit_tens_entropy,digit_units_change_rate,digit_units_chi2,digit_units_entropy,direction_change_rate,repeat_gap_mean,repeat_gap_min,repeat_gap_std,repeat_rate,run_max,run_mean,run_std,spectral_flatness,spectral_low_freq_ratio,spectral_peak_count,spectral_peak_ratio,step_entropy,step_mean,step_median,step_pair_unique_ratio,step_repeat_ratio,step_std,trans_diagonal_strength,trans_far_diag_weight,trans_near_diag_weight,trans_row_entropy_mean,trans_row_entropy_std,trans_sparsity
xorshift32,xorshift32_010,1124872387,0.0157782778024047,6.950175082492039,-0.019856808353344396,6.982305939354696,0.009382552906830237,3.9984719047301884,-0.0028828779537780408,7.960082696861664,-0.0061688770788050325,4.996440117622785,0.00018310265060564866,8.894384059764032,0.005398935225201492,5.991568766588056,0.00781888094370131,2.9990490444415787,-0.0026700177850198107,0.019554679850272087,0.004425866866371871,0.9071814362872574,15.380000000000008,3.3197050978852216,0.9025805161032207,6.184000000000001,3.321033726562782,0.9013802760552111,10.263999999999996,3.320452125877056,0.672468987595038,763.823926073926,1,708.1450704313306,0.8008,5,1.4869125520523498,0.7139979171302675,0.8514055043466855,0.24774404392362379,110,2.876150119959005,0.9950072991812963,497.77015403080617,499.0,0.996998799519808,0.00040016006402561027,285.70750346622617,0.008354136707930176,15.780777753884829,9.415297100761862,5.185943306913487,0.16927654884408452,0.6068
xorshift32,xorshift32_011,1227133513,0.012246219288573872,6.948841692445148,0.025453100299400247,6.978765912470614,0.01304709162736807,3.99730524993035,-0.005197662441942174,7.959060047194811,-0.008806813596388184,4.995846461699476,-0.01750426627921478,8.895290796345584,0.015321185234695592,5.991989588824193,0.014081102255957467,2.998179180254671,-0.0006985700584904911,0.0038131770695573226,0.007656913012193267,0.9071814362872574,8.175999999999997,3.3207560293363887,0.9003800760152031,5.767999999999994,3.3210992332680807,0.8973794758951791,16.412000000000003,3.3195678286965826,0.6698679471788715,765.201246882793,1,715.2830401872343,0.802,6,1.4926843833980292,0.7542198925250231,0.8494647760289044,0.23464177066278247,102,2.9596576256339726,0.9950751895498945,490.55951190238045,492.0,0.9981992797118847,0.00040016006402561027,287.29280645426866,0.010011775125744754,15.570573120729843,9.316599086245485,5.179958648684022,0.16621507315406994,0.6081
xorshift32,xorshift32_012,1329394639,-0.009919039082171587,6.9452935006475,-0.009219950660195297,6.980523608223045,0.0061891851933852625,3.998362557578076,-0.01227658619951111,7.956034438458312,0.0285893173270157,4.996660882531465,0.012677949039552812,8.88442534787541,-0.027634322394682297,5.990470435624188,-0.0003243459775790841,2.999130806526129,0.013221498565899346,-0.014543653169645577,0.020929543275788887,0.9031806361272254,11.851999999999995,3.320195046514264,0.8975795159031806,13.467999999999996,3.3199830629137006,0.8943788757751551,15.83999999999998,3.3196643489052904,0.6702681072428972,760.1112774451097,1,711.7537799029609,0.8016,6,1.49179349447926,0.7352497248504232,0.8479608468865744,0.25562491168679563,113,3.449142894539256,0.9951707150187977,497.95599119823964,498.0,0.9967987194877951,0.00040016006402561027,290.04827885099684,0.010704313720538034,15.724531300118404,9.398591256874953,5.1812929338015365,0.17485390253562963,0.6073
xorshift32,xorshift32_013,1431655765,0.010484186667693745,6.9480677968149,-0.002162089626006429,6.98167583010434,0.017221987869825168,3.997178879562055,-0.00604556836549375,7.958324637857177,9.455716626992949e-05,4.994925659003938,0.012238440326272557,8.889224824166021,-0.023842667972396734,5.990924199000468,0.015855966272332187,2.998437958838873,0.000162496986945825,0.011040652913250884,0.006780820835258486,0.8957791558311662,8.819999999999995,3.320649544212229,0.8955791158231646,7.651999999999993,3.320827180399818,0.8937787557511502,11.16,3.320303800913457,0.6646658663465386,765.2378810594703,1,714.847255422454,0.8004,6,1.5043635269334938,0.7299711487996542,0.8440164559959192,0.24953787143618178,104,3.403464607755245,0.9953698319305978,501.752950590118,504.0,0.9981992797118847,0.0008003201280512205,290.4442052203228,0.01439066512542342,15.65803540093464,9.315761739796436,5.186955427012339,0.16415318580762658,0.6065
xorshift32,xorshift32_014,1533916891,0.02593191649273519,6.943057892034916,0.012145175761797678,6.979183233870831,0.006375018607058204,3.9973586232599247,-0.013197299953925826,7.959879889106571,-0.002674451752253787,4.99574347407782,0.00012133252368171115,8.88861375627224,0.012222208659084839,5.988415019379973,0.007541233875352097,2.998753435448018,0.014646359490908482,-0.029548161140238748,-0.0003998653008239023,0.9039807961592319,10.123999999999988,3.3204546711881795,0.9025805161032207,12.260000000000012,3.320133971870681,0.8967793558711742,11.544000000000002,3.3202404908515812,0.6774709883953581,759.2183678562516,1,719.1471260815596,0.8014,6,1.475937407735459,0.7177345396603445,0.8510805739856773,0.2495779104076583,100,3.196036609265453,0.9948016853970609,505.5851170234047,506.0,0.9973989595838335,0.0014005602240896359,286.80569207660926,0.00969566829208878,15.047432809195358,10.072636921130439,5.175837383178348,0.20076213698385426,0.6076
xorshift32,xorshift32_015,1636178017,-0.012697735742580369,6.948495320088962,0.008316325214621735,6.9813038603172375,0.008426794566643305,3.9977348319039985,-0.0025504362259757317,7.962577446370682,-0.003284094880183974,4.994369819292521,-0.0007715672811380055,8.89018895114381,-8.237266196857742e-05,5.990735431532116,0.0025124693610163768,2.9984743123589386,0.03206019338855661,-0.0066959691713430495,-0.005073615497742223,0.8983796759351871,12.527999999999997,3.320119457731418,0.9023804760952191,19.772,3.3190946702209385,0.9061812362472494,3.907999999999994,3.3213674102986444,0.6584633853541416,762.2458198153232,1,711.3698278047968,0.8014,6,1.5185297691373025,0.7600820293876998,0.8394351776267147,0.24304818944483508,121,3.394449622029294,0.9956363086151305,501.46549309861973,501.0,0.9985994397759104,0.0012004801920768306,288.8435176268405,0.007546472911398141,15.0338147894838,10.345116207220567,5.19703454391695,0.1815808445802379,0.6045
xorshift32,xorshift32_016,1738439143,-0.017434987851785877,6.948824386267323,0.015138818530660104,6.9800991227004605,0.01478577674572791,3.9972973731581827,-0.02240768946681865,7.964400833389538,0.010672099190425397,4.993984309171988,-0.010516128837987485,8.897587600403218,0.00792320779787899,5.987773468092307,0.020630643415140596,2.998927330257815,-0.0021623058971367948,-0.0014902375299044022,-0.003509704402044259,0.8979795959191839,11.17599999999999,3.3203210541122505,0.8961792358471694,15.771999999999991,3.319644058802099,0.9017803560712142,2.2800000000000016,3.321598580457841,0.6674669867947179,757.5228578566075,1,708.1217246222326,0.8006,5,1.4980521426430926,0.7299897452342685,0.8545660665603594,0.2324228149489749,101,3.051124864372992,0.9950381129251826,486.378275655131,478.0,0.9985994397759104,0.0012004801920768306,286.61288548383914,0.009692210070062473,14.725106436847323,9.382458467462918,5.167035581678445,0.19192816383559966,0.6104
xorshift32,xorshift32_017,1840700269,0.014186162369446005,6.948048084345947,0.006533342584859747,6.97663298286812,0.0071591890457657755,3.99763826416669,0.00438522264024303,7.956171783787759,-0.0098197458733504,4.994658073626841,-0.002305573418780582,8.891852147379346,-0.01881107235062635,5.990028103721576,0.005660705432535775,2.9987337576164235,0.015103474612770711,0.005991472560579964,-0.011357633316994976,0.8999799959991999,10.483999999999995,3.320404347492873,0.8995799159831966,4.727999999999993,3.3212505014071585,0.8977795559111822,9.112000000000005,3.3205996930270176,0.6768707482993197,749.7653951633009,1,697.6907449053012,0.8022,6,1.4772458628841607,0.7301850399087377,0.8454807117510245,0.2478486991320589,109,3.4622065056617357,0.9951456087623536,500.99039807961594,505.0,0.9965986394557823,0.0014005602240896359,289.4319976852566,0.01117321963684509,15.032425748552608,9.7391507169558,5.193059908104946,0.16101815561390262,0.6056
xorshift32,xorshift32_018,1942961395,-0.013976909383933046,6.946343465678167,-0.01170611449170123,6.980739519810285,0.007750424103644593,3.9967392967180517,0.009572390569703746,7.958290461986386,-0.010663463018783926,4.993213919514876,-0.0031100969799337935,8.89279000834513,-0.016645918398390445,5.989543280439135,0.016563953247229847,2.9985931730245623,-0.013164808815019668,-0.0252578582982974,0.01332045889119939,0.8927785557111422,6.095999999999991,3.3210428512470362,0.9033806761352271,11.703999999999999,3.3202401535698116,0.8953790758151631,4.063999999999996,3.3213397051219515,0.6648659463785515,756.6958801498128,1,700.3932912603123,0.801,7,1.503910950661853,0.7494380481259004,0.8467271527698765,0.2550555479094451,100,3.3741282631181746,0.9949764614593031,500.7155431086217,507.0,0.9979991996798719,0.001600640256102441,291.6602479607192,0.008211257512499359,14.85232755320871,10.679587093446305,5.17311867548142,0.19683521932891349,0.6081
xorshift32,xorshift32_019,2045222521,0.001116733450424123,6.949549549245092,-0.019537233786252373,6.982153571689484,0.016418888112827486,3.997165195636329,-0.011986427916384317,7.968525415051664,0.03247442413227249,4.995560834803095,0.007213210525079059,8.893936699341483,0.007064415803012812,5.989078155720386,0.016301546270163357,2.9988499181045727,-0.0012638569764080545,0.024678114145286905,0.012260788315850155,0.8977795559111822,12.940000000000007,3.3200868038154914,0.8993798759751951,8.567999999999984,3.3207013120433193,0.9039807961592319,6.407999999999993,3.3210025643593726,0.6680672268907563,759.8894710578842,1,721.0483493253348,0.8016,6,1.4967065868263474,0.7436283785639946,0.8411507843502722,0.24399371454229496,106,3.3485249045082575,0.9953351576047387,498.8843768753751,500.0,0.9971988795518207,0.0008003201280512205,287.00962830419934,0.009588785310789653,14.317563451655142,9.735903054333363,5.177646916717851,0.20650760527676998,0.6073
pcg32,pcg32_000,102261127,-0.01367863353012631,6.942938693654023,-0.025173910811659643,6.979358377875251,0.006892074841770497,3.9984000430525235,-0.0032277613863735295,7.956041959866038,0.01569994226551508,4.996437092856345,-0.008376331876247057,8.88777333059566,-0.0010632115434486857,5.991476382829609,0.022759094599154088,2.9988586669895865,0.011870364360141956,-0.0182203427093322,0.011499598140017542,0.9007801560312062,11.031999999999995,3.3203433000975844,0.8949789957991598,12.603999999999987,3.3200811853856314,0.9021804360872174,21.879999999999985,3.318811118584483,0.6688675470188076,749.5104685942174,1,707.1010017388601,0.8024,7,1.4949162679425838,0.7413604413466686,0.8478633424841214,0.24849954259166235,100,3.238885879531496,0.9954131623704119,498.25845169033806,501.0,0.9987995198079231,0.001800720288115246,288.5736934846929,0.010880687750588846,14.538000853391404,10.095952557960633,5.186583281433643,0.20901299257107664,0.6056
pcg32,pcg32_001,204522253,-0.028279996542250253,6.949350148480076,-0.014841118324423488,6.980505791989362,0.02664881744352075,3.9980629686130986,-0.015670347069662548,7.960882366638741,0.01614549474724374,4.99568980585407,0.009712560175503671,8.896063487330283,-0.012195439584177584,5.989879789513727,0.008654234323143007,2.9993591582494163,0.025819801953631386,0.0084375550000333,-0.014635337235316095,0.8945789157831566,5.624000000000003,3.3211241320472906,0.8955791158231646,1.5839999999999994,3.3216988454043337,0.8999799959991999,4.388000000000001,3.321303825887324,0.6566626650660264,772.6049937578027,1,740.1607220104444,0.801,5,1.5226926591532135,0.772087572286356,0.8454232755771032,0.25643531942493203,103,3.679945630320752,0.9952217720608144,502.15623124624926,501.0,0.9979991996798719,0.0010004001600640256,291.65347614370836,0.010473992534279076,15.331184449366448,9.974967096263821,5.176011716077798,0.20480398963880272,0.6086
pcg32,pcg32_002,306783379,0.0069646835506108765,6.947589805863013,-0.007257456762417867,6.9812973303093235,-0.007520147847149931,3.9956735637309118,-0.011288567547430288,7.947008973659118,-0.014971504972438937,4.993287610725142,0.0194164426601071,8.888007317074186,0.004332993498151223,5.989342595444271,0.004506319468247334,2.999036999049574,-0.03440518634002189,-0.01306335823995892,-0.0038162367162757143,0.8935787157431486,15.747999999999985,3.319646267298216,0.8963792758551711,7.583999999999996,3.3208261663702494,0.9011802360472094,4.155999999999998,3.3213257017057924,0.6662665066026411,764.624157723983,1,715.35175666088,0.8014,6,1.5007505253677573,0.7553965010626185,0.8484426322511927,0.25021137903044455,109,3.040924997760298,0.9954234373121926,499.7099419883977,500.0,0.9967987194877951,0.0014005602240896359,287.1873653205109,0.011831109489309941,15.217935028534042,9.835649357465076,5.192996699281974,0.18268873278283518,0.605
pcg32,pcg32_003,409044505,-0.014049829835437391,6.94609230479712,0.016529260845581574,6.981427028595164,-0.004016095502789481,3.998331307968378,0.0033462786499850964,7.961361586270473,-0.006851396751716964,4.996123694241605,-0.009561250968625808,8.886264598908703,0.02321798563179467,5.9897125091756696,-0.001081921009456448,2.9988286069282912,0.004000082969503053,0.009191959562208604,0.005049193870645412,0.8831766353270654,10.552000000000007,3.3203988974090346,0.8961792358471694,15.899999999999993,3.31963788663645,0.9023804760952191,21.767999999999997,3.318765448105886,0.6578631452581032,752.5214677983025,1,705.6325003676345,0.8012,6,1.5199148677409546,0.7670124976362788,0.8485998262595404,0.2575171184650513,118,3.2213231507241225,0.9950361390232945,503.7273454690938,513.0,0.9973989595838335,0.001800720288115246,293.7247846610832,0.011781457193547878,16.293564572569036,10.31060898861773,5.179211506122856,0.20028542225273688,0.6074
pcg32,pcg32_004,511305631,-0.0006908606940138654,6.949900148909278,0.0052491593177415915,6.979164862645145,0.0019471935155414564,3.997961379916089,0.02102371143596735,7.960182932723763,0.041163025537185906,4.996194175797447,0.02322396702982816,8.890589472178824,0.006220320615483727,5.990832074420568,0.006458070071210611,2.9993845895272173,2.2366647838358397e-05,0.020904328141597015,-0.0002090537821708644,0.8975795159031806,2.3759999999999972,3.3215885475500024,0.9045809161832367,6.079999999999992,3.3210510090177436,0.8975795159031806,9.763999999999989,3.320517861384354,0.6628651460584234,765.0791313030454,1,724.2477633688123,0.8012,7,1.508449004224502,0.7722291030077802,0.8494991871998592,0.2536647113960294,113,3.4532961674654525,0.9951670697128264,492.3088617723545,489.0,0.9965986394557823,0.0010004001600640256,289.95360532701284,0.011854651446705713,15.070959404309411,10.109588235907237,5.18705695545497,0.1645786145385113,0.6069
pcg32,pcg32_005,613566757,-0.003712882261265614,6.9460362128023405,0.011982978501028816,6.981770917850597,0.017500305243565623,3.9981810321059,-0.005900433257118793,7.964197430226767,0.009040218038720049,4.995633147778992,0.010599503092695174,8.893619229378707,0.003584926918189203,5.991665845084946,-0.005576423359026959,2.999667561849873,0.005894044042504838,-0.00670019846203577,0.001546457765552009,0.8943788757751551,7.487999999999995,3.3208420277799378,0.8963792758551711,17.724000000000007,3.31933861526187,0.905381076215243,7.412000000000004,3.3208587861296737,0.6720688275310124,764.1374750499002,1,705.8173298429266,0.8016,5,1.487797619047619,0.7199329710823598,0.8366414377771367,0.25295044835404845,108,3.9701191266722824,0.9950806520057558,496.9497899579916,496.0,0.9975990396158463,0.001600640256102441,289.38682386422005,0.010864067922023594,14.99369121163687,10.1213307949783,5.198911223585707,0.18267304383302985,0.6043
pcg32,pcg32_006,715827883,0.003732085053719064,6.947642734019333,-0.002873452547532553,6.978888902911281,-0.010916347561947261,3.9985398546461104,0.012892510288376456,7.957385663101532,-0.0032338292949169907,4.995416833058865,-0.015453692774192406,8.892580389078024,-0.00831753946174711,5.990563663717511,-0.006857601378306874,2.999752523504529,0.008163923311799695,-0.008179805156940312,0.027081296973438716,0.8967793558711742,5.76,3.3210979884558967,0.9057811562312462,12.852000000000011,3.320039211956596,0.9033806761352271,5.523999999999999,3.321127707377314,0.6696678671468588,762.408784626903,1,719.6323445745188,0.8014,5,1.4931302270011948,0.7374683832238419,0.8411320148312652,0.24162576490854942,133,3.236581282835965,0.9950529782277646,497.20764152830566,504.0,0.9979991996798719,0.0022008803521408565,288.3593312421181,0.008367755465942562,15.027198988626475,9.772562306455447,5.189233783622504,0.1865033588457534,0.6055
pcg32,pcg32_007,818089009,0.00031424722578569616,6.946915371072864,0.015702864586991314,6.979803931373251,-0.01356104108433262,3.998645357733813,0.011495560902371174,7.958767241429616,-0.004884178174790497,4.994921584379118,0.001051324239731775,8.89245981029403,0.0016045906894615561,5.989664378909442,0.0010385432025178047,2.9991527749561375,-0.007876273520035892,-0.01367884625119,-0.0028850349656146996,0.9007801560312062,8.547999999999998,3.320698975132369,0.8937787557511502,8.288000000000011,3.320733769229191,0.8963792758551711,7.060000000000002,3.320915385479423,0.6664665866346539,770.1511976047905,1,728.2095486877132,0.8016,5,1.5003001200480193,0.7323349204689621,0.8464940830049639,0.2451198144002461,122,3.2516698621448916,0.994838800647749,495.748949789958,493.0,0.9971988795518207,0.0006002400960384153,286.92446517531494,0.011515557774514193,15.37567104400845,9.575200917307921,5.186155635628172,0.1999201553077751,0.6062
pcg32,pcg32_008,920350135,0.008841215057730677,6.943788676163151,0.003861542778672197,6.977560478934088,0.015777268122007717,3.998859551270697,0.005197574894828626,7.955859540420862,0.031525254017038096,4.996293880850482,0.012465802910858085,8.889209536831409,0.01573683991751236,5.987722005906001,0.008157672611306035,2.999351289286893,-0.005854147764445426,-0.020457514996753686,0.01859197660966458,0.8973794758951791,9.020000000000005,3.3206340482885777,0.8951790358071614,7.092000000000003,3.320901778152053,0.8983796759351871,8.771999999999993,3.3206548927031125,0.650860344137655,754.9311549014717,1,701.6754479619299,0.8018,6,1.5362630608481869,0.7607498320416626,0.8431094965057455,0.23904391723083462,93,3.15177769531773,0.9952391893267236,498.84356871374274,500.0,0.9987995198079231,0.0014005602240896359,288.3604110821781,0.010163465595302578,14.914925196745026,9.92016035760079,5.182679482117184,0.17211058807257745,0.6073
